ts,metric,key,value
2026-09-24T04:37:27Z,restarts,jail,0
2026-09-24T04:37:27Z,rss_kb,web,257168
2026-09-24T04:37:27Z,cpu_s,web,223.85
2026-09-24T04:37:27Z,restarts,web,0
2026-09-24T04:37:27Z,rss_kb,worker-1,195416
2026-09-24T04:37:27Z,cpu_s,worker-1,21.34
2026-09-24T04:37:27Z,restarts,worker-1,0
2026-09-24T04:37:27Z,rss_kb,worker-2,185648
2026-09-24T04:37:27Z,cpu_s,worker-2,21.23
2026-09-24T04:37:27Z,restarts,worker-2,0
2026-09-24T04:37:27Z,pg_conn,slaydx|idle,4
2026-09-24T04:37:27Z,queue,QUEUED,2377
2026-09-24T04:37:27Z,queue,IN_PROGRESS,0
2026-09-24T04:37:27Z,queue,oldest_queued_s,49
2026-09-24T04:37:27Z,pg_mem_mib,postgres,196.9
2026-09-24T04:37:27Z,pg_cpu_pct,postgres,10.22
2026-09-24T04:37:33Z,rss_kb,jail,48848
2026-09-24T04:37:33Z,cpu_s,jail,0.03
2026-09-24T04:37:33Z,restarts,jail,0
2026-09-24T04:37:33Z,rss_kb,web,257168
2026-09-24T04:37:33Z,cpu_s,web,224.02
2026-09-24T04:37:33Z,restarts,web,0
2026-09-24T04:37:33Z,rss_kb,worker-1,182256
2026-09-24T04:37:33Z,cpu_s,worker-1,22.70
2026-09-24T04:37:33Z,restarts,worker-1,0
2026-09-24T04:37:33Z,rss_kb,worker-2,190636
2026-09-24T04:37:33Z,cpu_s,worker-2,22.63
2026-09-24T04:37:33Z,restarts,worker-2,0
2026-09-24T04:37:33Z,pg_conn,slaydx|idle,4
2026-09-24T04:37:33Z,queue,QUEUED,2329
2026-09-24T04:37:33Z,queue,IN_PROGRESS,2
2026-09-24T04:37:33Z,queue,oldest_queued_s,54
2026-09-24T04:37:33Z,pg_mem_mib,postgres,196.4
2026-09-24T04:37:33Z,pg_cpu_pct,postgres,7.27
2026-09-24T04:37:39Z,rss_kb,jail,48848
2026-09-24T04:37:39Z,cpu_s,jail,0.03
2026-09-24T04:37:39Z,restarts,jail,0
2026-09-24T04:37:39Z,rss_kb,web,257168
2026-09-24T04:37:39Z,cpu_s,web,224.16
2026-09-24T04:37:39Z,restarts,web,0
2026-09-24T04:37:39Z,rss_kb,worker-1,186556
2026-09-24T04:37:39Z,cpu_s,worker-1,23.83
2026-09-24T04:37:39Z,restarts,worker-1,0
2026-09-24T04:37:39Z,rss_kb,worker-2,190660
